review,label
"These are good, standard solid labels from Avery - template suggestions are always on the package (so helpful) and I've used both the 3M version, Avery version, and branded store versions (like Office Depot) - they all work well as address labels - if you are wondering how to choose, I'd make your decision based on price, and features such as the Easy Peel (which makes using a LOT of these go much faster - think Christmas card mailings, wedding/shower invitations, etc)...as well as other features like (is it for a LASER or INKJET) printer? Is it the right adhesive (does it stick well enough to the type of envelopes or packages you are using)...I would recommend this product from Avery - price and a few other features will help you make a quick decision between this & other brands, but Avery has been making good labels for a long time, so I would choose Avery where I could - I like their continuous improvement process!",1
Lovely deal on these tablets. Very handy I like to write a lot so this is convienent for me. I will be coming back to buy more,1
I love how these pens write. I like fine pens. The pen ink does not skip either. My only complaint is that they come apart easily in my bag. The back piece comes undone fairly easy and then the entire pen is in pieces.,0
This was the second time we purchased this product. We now have one for the office and one for the home office. The pronunciation function makes it an invaluable tool.,1
"Normally I am very pleased with Avery products, but these didn't meet my expectations. I had to feed these sheets into my high-volume laser printer individually; putting a stack of about 10 on the printer tray caused jams on two separate occasions.The labels stayed on a lot of fabrics and didn't curl too much but after a full day a lot of people had lost theirs. I had to press mine back onto my shirt several times during the day to prevent it from falling off. That said, these stayed on better than the OfficeMax labels I had tried previously. Might be time to invest in plastic badge hangers.",0
"This phone started off good, but the quality seemed to go downhill with continued use. After about a year, the handset hang-up button failed causing the phone to be ""off the hook"" every time you would hang up. The speakerphone part didn't work very well either. Pass on this phone.",0
"I purchased this to weigh boxes for shipment that are over 5 pounds, because I have access to a 5 pound electronic scale. I got really concerned when weighing a box, it got two different weights when trying twice. I had no idea which was right. I got 7.2 lbs, 6.5 lbs, and less. I assumed it was the highest, so I paid for over 7 lbs. At the post office, it weighed in at 6 lbs 10 oz.It seems to weigh different depending on how much forward or backward pressure is put on the platform.I highly recommend Ultraship 55 Lb Electronic Digital Shipping Postal Kitchen Scale, especially if Amazon stocks it again.",0
"I like the phone. It works great with a headset. However, we have been experiencing battery trouble and that really turns me off.",0
I bought this and when it came in the plastic cover was open from the bottom. It seems like they just repackaged non-branded line paper and put it into a plastic bag with a Mead title cover. I would not recommend purchasing this product.,0
"I have only had it for about a month, and I haven't subjected it to huge volumes of paper at once. But so far it has worked like a charm, and I would definitely recommend it.",1
"I bought this phone to replace a Motorola that was eating batteries. Setup was easy, the menu's aren't too intuitive but I've seen worse. Call volume is wonderful, battery life as well. My wife has talked for over an hour, and it still shows a full battery. It reads the caller id, which is very cool as well, no getting up to find out it's a telemarketer.",1
"I am so glad to find these pens on Amazon. I purchased two boxes. What makes them great - fine point, ball-point (not a fan of the roller balls and gel pens), ink dispenses smoothly and evenly when writing. And, as a rule, I like retractable pens - no caps to keep track of and no worries that the pen tip will come into contact and bleed ink on clothes or my purse lining(of course unless I forget to retract the pen!). All around great pen and great price.",1
"I bought the 2415 base unit with an extension handset. From day one, the extension hasn't worked well at all. After about five minutes of talking my girlfriend claims that I start to sound like a dolphin, chirping underwater.This problem, by the way, happens everytime I use the the extension, which I now use to pick up calls initially and then go and get the other handest from the base. Kind of annoying. I tried Siemens suggestions to re-register the phones but it didn't work at all.I would look elsewhere before buying any siemens products.",0
"Great price for 4 phones with lots of features. Easy set up. Looks good, sleek and well made, with a small base. If there is one thing I would change it would be the glow in the dark, small yellow light, feature- great for not bumping around if you get out of bed in the dark, but otherwise a little too bright.",1
"I realized I wanted to make a custom onesie for my son to wear at an engagement party. Sadly, I only came up with this idea 2 days before the party and it was too late to order one from a custom t-shirt website. I bought this hoping that the results would be acceptable. I made 4 onesies with 1 sheet of paper (cut it up in 4) and the results were very good. One of the designs I did ended up running a little in the wash. I'm not sure if this was because I didn't iron that one on long enough, or if it had to do with the design. 2 of the onesies came out really well though, looked like I had ordered them custom. Overall I was very pleased. And cost wise, this was much, much cheaper than ordering from a company and I was able to make the design exactly the way I wanted.One important tip, if your design includes words, remember to print it out mirror image!",1
"I tend to trust the buyers at Costco on products like this. Their judgments rarely fail, and they've certainly put good value for money into their warehouse store with the Uniden cordless phone. You can of course buy this phone at lots of other places too, but the Costo endorsement means something.We live in an 1930s era house with two stories + an office basement. The base station on the Uniden stays on the first floor, where heavy foot traffic makes it an easy visit to check on messages. One additional handset stays upstairs and the other in my basement office.Each handset fits nicely into a vertical position on its own stand. Reholstering the handset doesn't require fidgeting or that you hit the bullseye. Just drop it in roughly the right place and it settles into its stand. This makes a virtual 'no-look' hangup possible when I'm working at my desk. It's not a big day, but saves a few seconds per day and removes one slight irritation from life. I'll take that when I can get it.We've had excellent voice quality and no problems with this phone. The expandable feature means you can add handsets as you need them, but so far our two dogs and one cat have not demanded their own apparatus.If Costco's buyers choose it, you'll rarely go wrong. You can find a cheaper phone and answering system, but I've not seen better value.",1
"I have one of these ""antijam"" staplers. Have had it about a year. Somewhere along the way it just stopped functioning properly. Thought it was the staples so ordered some new ones. When you put in new staples, it works perfectly -- one time. Then you have to remove the staples, re-insert them....and it works again. Same thing every time. Can't remember where I bought it. Can't find a contact address for Stanley Bostitch. I'm just stuck.",0
"Cons:stressful on the wrist: barrel is thin and smooth plastic. It requires a firm grip which causes wrist pain if you write for long periods.Ink bleeds through to reverse side of page making two sided writing unsightly.Pros:The flow is consistent and smooth(however if you pause at all with pen on the page, ink continues to flow creating ink blotches.",0
I only bought these so I'll I'd have to do is peel and stick on the wall. There is NO self stick on these as it says in the discription.,0
"Both compartments (the locking stor-a-key & the normal stor-a-key case) are way too small for my 8 cm car key (2001 VW Passat). It will not even fit the smaller valet key (the one w/o the remote unlock button), which looks similar to the key depicted in the item picure. No amount of cramming it in will force the compartment to close; I estimate a 7.5 cm car key would fit. This will work with a house key, but then again, so would hiding your house key under a doormat (especially b/c it's made of plastic that can be broken). I chose this device because it has the magnet to attach to my car, and it is completely useless for that purpose b/c it is WAY too small for any modern car key. BOOOOOO!",0
"Only had my 8825 system a few weeks, so I don't know what might happen later. Right now though, this is a great system! Each handset is a speakerphone with volume control. Mine answers by picking up from the cradle without hanging up on anyone. That option must be turned on though. I can even get my messages from the handset. Also, the other reviewer is mistaken - I transfer calls from the handset all the time. You can transfer to any other handset or the base and you can even rename them for convenience. For example - I named one &quot;Basement&quot; so that is what shows in the display and on the transfer list. Older models (2400-series)had poor batteries that caused problems after 6 months - get rid of those NiCads! The new ones have better batteries. This system has way too many features for anyone to use them all. It's a room/baby monitor and supports headsets. You can turn on or off line 1 or 2 for each handset, choose incoming calls only, use different messages for answering the two lines, etc. Great in every way except the manuals aren't very well written. Good enough though - if you spend a few minutes with it.",1
"I use these #11s for weeding vinyl decals and they work great. For the price and quality of the item, this is a great find.",1
"This is excellent tape considering the price. It might be a bit on the thin side, depending on your requirements. I've used it for hundreds of lightweight (&lt;10 Lb.) packages and it has worked perfectly and saved $ over using the thicker, more expensive tape. For heavy packages, it might be better to go with a thicker ""heavy-duty"" packing tape.",1
"For some reason one of the screws keeps falling out of the chair, but that does not inhibit it's proper functioning. Also: note that you have a limited range of height options, but I'm pretty short and find it acceptable.It's a good replacement for my previous balans chair which had separate pads for each knee which I hated.",0
I bought this at a local bible book store. I was so pleased to see that it saved phone numbers and personal info on top of being an electronic bible. The bible portion of this unit is awesome. I could not ask for anything else as far as ease of use and convenience goes.I started saving various numbers and bits of info. and then I shut off the device and put it in my pocket.Later on I pulled out the electronic bible from my pocket and turned it on only to discover that all of the data that I saved in the device was gone. I was baffled at first but eventually I realized the problem. This unit is so cheaply built and is so flimsy that the device bends/buckles. When that happens it causes the batteries (2 button style: CR2032) to lose contact with the unit's battery terminals hence causing the saved data to be lost.If this thing was constructed of better material that did not bend this would be a home run. But the cheap plastic case is nothing like the Franklin products from twenty or so years ago. The new style case is so cheap it has Made in China written all over it. Franklin needs to tighten up the design of the case. The use of higher quality materials that would stiffen up the case and make it less bendable would be a good route for them to go. Something that has heft and that is sturdy would be great. I do not think the price would go up much more if they used a better material. Just a thought Franklin.So the bible portion of this device is great. I have no complaints there. My complaints are with the cheapness of this device. It is so flimsy that it does not justify a price of more that $10.I admire Franklin for the things that they do and make for consumers but the cheapness here is an insult. I regret wasting hard earned money on this cheap thing.,0
These pens write very smoothly and look sparkly on all kinds of paper. I always get positive comments and/or questions about where to get pens like them. I've started giving them as gifts because everyone loves them.,1
"Does this presenter have silent buttons?? I am videotaping presentations, and the video picks up the clicking sound of the buttons on the presenter I have. Anyone know if this - or another - presenter has silent buttons??",0
This is a great little fax machine. Nothing fancy or complicated. I have a home-based business and am very pleased with the machine. Note that I mostly send rather than receive.,1
"This sharpener is a piece of junk. I've had Boston sharpeners for years. I bought this one as a back up. Its motor is weak and it is cheaply made. I assume all of the Xacto sharpeners have the same motor and if this is the case, stay far, far away.",0
"I needed to replace my presentation remote control and loved the Logitech model we had, but lost the receiver. Sadly, the model was no longer being manufactured by Logitech, but I was able to purchase a used one, and hope it shipped in time for my November 1 meeting. It arrived on 10/30, thanks to their customer service who, to my surprise, upgraded the shipping for no additional cost to me! I can't tell you how relieved and happy I was to receive it in time! The product, too, was in very good condition and working order. I tested it right away and was reasurred that it was exactly what I expected and hoped for. I love the simplicity of this remote model. There are lots of alternatives on the market, but they are either too large, too small, too many other features. We now have two, since I purchased the replacement, we found the lost receiver (the day the replacement arrived), but I'll keep the second remote because it's a good product and it's good to have that back-up. Great product. And great customer service by the seller. I love purchasing through Amazon!",1
"This phone had absolutely no redeeming qualities! None of the buttons worked properly and when I called the manufacturer the French Canadian customer service girl hung up on me before stating; ""If you bought the phone from some unknown company like Amazon, you deserve to keep it, I never heard of Amazon Too bad for you if it doesn't work."" Nice customer service ""manager"" she told me she was the manager when I tried to call back to complain about her. STAY AWAY FROM THIS COMPANY AND PASS THE WORD. Amazon should discontinue selling their products as well.",0
Exactly what i weanted and perfect fit for my small wastebaskets to keep the bags from falling into the wastebasket. Works well for my kitchen garbage too! Thanks,1
"This little shredder is the best! I've owned it for nearly 3 years now and it has NEVER jammed. I use it mainly for shredding junk mail and it works fine for my yearly file cabinet purge. Like the other reviewer said, it's not for heavy office use because it can't shred too many pieces of paper at a time and has just a 4.5"" slot (just fold your papers in half lengthwise). But for home use, this is the best shredder I have ever used. When (and if) the one I have quits, I'm going to buy another one.UPDATE: Still going strong in November 2008!",1
"This product is fantastic. A friend bought one and I liked it so much I bought my own. I tested it at an elementary school and the range is excellent. It was still turning pages outside of the classroom in the hall, and yes...through the cinder block wall! No joke, I was shocked. You didn't need to point it in the direction of the computer either. Finally a product that exceeds expectations. The buttons are big enough, and I have big hands too. Unless you want a bigger pointer that's bulky to carry around, this is a sleek size. No brainer.",1
"With a few drawbacks, this is a well-designed 4-line telephone. On the plus side, the base and remote handsets work well. In particular, the remote handset buttons are much more sturdy than they were in earlier Panasonic design. Corded-handset and speakerphone quality are excellent. The major drawback is that the ring volume is the same for all 4 lines. Previous Panasonic designs had individual-line volume settings, but not this phone. This is important to me because only one of the 4 lines is for incoming calls, the others are for outgoing calls, and telemarketers call all lines indiscriminately. My solution was to turn off the overall ring volume and use in parallel a separate cheap phone on the one line I use for incoming calls. I do not use the answering system because I have voice mail, so I cannot comment on that feature.",0
swing line school grade stapler works well . iam impresssed for the price . id buy another if id need one its worth buying .,1
"i BOUGHT THIS FOR MY DESK AT WORK WHICH IS SPACE CONSERVATIVE. THE HEIGHT IS GREAT AND I LOVE THAT I CAN MOVE MY KEYBOARD OUT OF THE WAY COMPLETELY WHEN I NEED DESK SPACE TO DO OTHER THINGS. MY ONLY COMPLAINT IS THE SIDE ""WINGS"" ARE STATIONARY. I WISH THEY WOULD ROTATE SO I COULD MOVE THEM BACK A BIT WHEN I WANT. BUT OVERALL IT HAS REALLY PERFORMED WELL FOR ME.",1
"I bought this phone because it was cheap and because it got good customer reviews. I should not have put so much faith in the reviews. This phone has a shorter range than the 900mhz phone it was purchased to replace. The telezapper doesn't seem to do anything but make the phone beep when you answer a call. And, last but not least, the battery life on this phone is only about 15 minutes of talking on a fully charged battery. I am going to buy a new battery to see if that will fix that problem, but even if it does, I wish I would have followed the &quot;you get what you pay for&quot; saying.",0
I have a CC 550 headset from Sennheiser and this cable works flawlessly with my Avaya 4624 IP phone.,1
"Merriam-webster Spanish-english DictionaryExcellent for what I expected and paid for. However, it lacks pronounciation details. If I had it to to do over, I would invest the extra bucks to get an audio version. Otherwise, it is well worth the money.",1
Whoever wrote the specs for this phone was obviously copying text from some other fancier phone since most of the features mentioned are NOT included with this phone. Also please note that the review by Lynnaye is apparently hogwash written by a paid representative of this company (see this person's other reviews and you'll see what I mean. Cosmetically its ok so feel free to use it as a prop.,0
"these are small pieces of photo paper, they are not heavy stock as i would expect postcards to be. if you want to print a photo, you can use these but there are cheaper options available. i was really hoping to print postcards but this weak paper would need a protective envelope before it is mailed.",1
"I've had two of these, and both were great at first and enabled me to not miss calls, but both stopped working after awhile. Pretty frustrating, as they are not cheap. I don't know if I'm doing something wrong, but I didn't change any of the connections.",0
On time delivery with well packing condition.Price was also good with no tax & free delivery.,1
Could not be happier with this item. Had no trouble whatsoever putting the new parts in my photodock.,1
"This is my favorite pen by far. I was looking for a pen to use while journaling that wouldn't bleed through after awhile and these are archival safe --no need to worry about that anymore! They write very smoothly and it seems like they last a long time, I don't feel like I'm reaching for a new pen all that often.I love that they come in a wide variety of colours, though I wish I could find the colours in this extra fine point --the next step down, the 07 fine point, seems to always have a glob of ink when you first put them to the page, these do not, however.Good quality and a bargin for the price compared to what I pay for them at the local Wal-Mart. I'll be buying my pens from Amazon from now on!",1
I bought this set plus a base with answering machine. What a waste!!! I have returned it. Normally I use it only 15 feet from the base but would loose reception. Lots of noises and my voice sounded hollow. Like I was in a cave. People were constantly complaining about the phone when I was using it. Finally I packed it up and sent it back. I've gone back to my old Panasonic. My father bought the same phone and also returned his for the same reasons. A total waste of money. Buy something else.,0
"The caller ID stopped working after a few months, and we have to beat the phone repeatedly when we answer the phone, just to get rid of the static. I cant even figure out how to change the channels on this thing. if someone knows how, let me know, otherwise stay away from this model!",0
"The description says ""Oak Finish Frame, Natural Finish"" It actually was a sticker-like ""finish"" Instead of real wood it had the wood grain as a sticker! Very ugly! Plus the sticker was peeling back at the corners. I returned it immediately!",0
"The TRU8866 looks great on paper. Here are the critical flaws...Flaw #1) 5.8Ghz - Bigger is not better when it comes to the frequency band. The range of these phones is poor in comparison to 2.4GHz units I've used. Can't walk outside to the mailbox without the connection becoming extremely choppy.Flaw #2) As mentioned by others, incoming calls on the 2nd line cause an audible beep which cuts off audio on line #1. This isn't very good, especially if (for example) you use line 1 for work and line 2 for home.Flaw #3) There is considerable crosstalk if both lines are being used. That's real bad. I tested it with some friends, the good news is that the outgoing audio doesn't get much crosstalk (so, people your calling on line 1 can't hear what is being said on line 2), BUT, YOU can hear audio on both lines. It's faint, but very annoying.Flaw #4) After about 1 year, plan on tons of noise as the radio's in the handsets start going out of tune. The higher the frequency band, the more susceptible radio circuits are to the effects of aging. I called Uniden about 14 months after purchase because one of my units has a very bad background hum, they would not repair. The 2nd unit developed the same hum after 16 months.Into the garbage they go.I will say that the features of these phones is great, the mechanical quality is good, battery life is good. But, the flaws outweigh that. I think I'm sticking with Panasonic in the future.",0
"I should have read the reviews before buying. This device is not a shredder in any sense. It does not shred! It makes some pits on the data side to make it harder to read, but leaves the actual data layer fully intact! How can you call this device a shredder?!? A complete rip off, and offers virtually no security.",0
"Waterman makes great pens, even if you don't spend a small fortune on them they tend to be among the best you can get. Normally, they come stocked with this color blue ink: very vibrant, very distinctive. If more people used ink like this, the Postal Service might not be running up huge deficits. More people would take the time to write letters!",1
The cover and size of these books are just about right. They could be a little larger. However the cheap paper and the perforated pages make this product less than desirable. I will not buy these again.,0
"I am a design engineer and have had the HumanScale Freedom chair for two years. The chair has had two broken arm rests in that time, one still broken - one elbow resting lower than the other as i type this review. When a humans get out of a chair they use the arm rests to stead and support them selves on exiting. The field of ergonomics is the study of this type of action. It is natural. Something that should be considered in good design. I am not a big guy , I weighing 175 lbs. I broke both of these arms getting up from the chair while putting little pressure on the chairs arm rest.This company is in the chair design business. These weak arms rests are a design flaw. What company in the business would not have internal design standards for loading on arm rests, and seats and casters, etc? What company would not test for these loads during the design? What company would not fix the problem? Apparently HumanScale. The design of the arm rest is flawed and clearly designed to break, intentional design or just incompetence. It appears that this chair has been in production for many years judging by the reviews. HumanScale has known about this problem for all of those years. And guess what, in all those years the design flaw had never been corrected. A broken arm is replaced with another arm of the same design and it is designed to fail just like the one it replaced.Sure HumanScale will replace the arms for free, but i have to spend 2 or 3 hours running the chair back and forth, and I have the pleasure of typing this review with one arm lower than the other. This is not a good chair and not a good company. A good company would correct their designs.",0
"http://www.amazon.com/gp/product/B0007W15Z0/ref=cm_cr_rev_prod_titleBought it.Stuck with it.Piece of Chinese crap.To get a refund, all you have to do is diaassemble it, cram it back in the box get an RMA, and pay for shipping.Maybe the best bet is buy a chair from [..] that you can actually see before buying.",0
"I have a panasonic cordless set I've been using for quite some time which works great, so when I decided to get another panasonic set for another room, I decided on this on. I'm not sure what happened here, either I bought a defective phone or Panasonic has really lowered the bar on quality performance. When dialing a number, usually right after dialing, it'll ring right away, however, this set, it makes several sounds, as if it's connecting to something, like an internet (?) and it takes about 3-5 seconds to ""connect"", then it starts the actual ringing. The volume on this set [need help] as well. There are only 3 levels, super low, low and ok. Don't they know some people have hearing problems?! And the ring to this set is annoying. It sounds retarded, not like other phone sets. And the ring volume, there's only two levels, super low or rediculously high. However, the major complaint I have with this set is you can't dial any number over 10 digits. For example, you dial the credit card company and then they ask you to punch in your credit card number, you punch it in and well, the phone thinks that you're dialing an actual phone number, so it'll make that ""connecting"" noise and it'll just keep on doing that, getting you nowhere so eventually, you're forced to hang up and maybe try again and get nowhere again. Luckily, I have another phone for cases like that. Overall, the price you pay on this phone is not even worth it. Even if it was free I wouldn't take it. Stay away from this phone. If I could give it a zero rating, I would.",0
"Last month, after about 3 months of ownership, the Vtech phones broke down. It seems that it would not hang up the line after a call, which caused my line to go dead after making or receiving a call. I would have to unplug the phone jack and plug it in again to get a dial tone, which of course lasted for one call in or out. I called customer service and after a long time on the phone getting though, and finally having to convince the tech that none of buttons were stuck, did they agree to replace the phones. I had to return the phones, at my expense, with all its parts and about 2-3 weeks later I received a pair of refurbished phones, not new ones. The phones came with parts missing such as wall mounts and belt clips, etc but at least they worked. After another two calls and two separate shipments from Hong Kong I finally got all the parts back but it really didn't seem worth all the time I had to invest.The battery pack gets very warm, even after charging for days. So, judging from what others have been saying about battery failure, I don't hold out much hope for them in the long run. If anything happens again I'll just dump them and go back to Panasonic, which I still have after 5 years of trouble free service, and had to put back in service while waiting for the replacement Vtech phones. The best I can say is that Vtech half heartily honored their guarantee but they really put me through the mill getting the refurbished replacement. I do not recommend this phone.***************************Update as of 08/25/2006**************I have been using my refurbished phones for maybe a month and now the batteries are failing after very little use. I am not going through the ordeal of contacting Vtech customer service (a misnomer) again. If I could I would change my rating to 1 star.",0
Great stocking stuffer/office staff gift. Pen looks and feels upscale. It does take some practice to become comfortable using it. I bought one for a friend with joint pain in her hands who was very pleased with it.,1
"I use this all the time. It's a piece of cake to use. I've never had any issues with the quality of the print. It does take a few trial and error runs to see which prints you like (I use the clear protective discs that come with the stack of blanks to test if I'm not sure). My only real complaint is the ink cartridges must be ordered. If these were available in stores, it would be much more convienent. So minus one star for that.",1
"I mean, not like someone doesn't make a dispenser for this stuff. If 3M wanted to, they could probably make anything having to do with adhesion. Probably already have.This double-sided tape is the standard by which others should be judged. Or not, I cannot recall ever seeing a competitor to this product, if I did I would not even bother checking it out. How can you improve perfection? What Scotch 33 is to electrical tape, this mounting tape is to.. everything else. If you have two smooth- or even slightly irregular surfaces needing to be stuck together, here it is. The uses are innumerable. I use it to affix magnets to notepads for refrigerator use. I use it to make model furniture mock-ups while in the design process. I use it to stick co-workers keyboards and mice to their desks when they are away.Awhile back 3M introduced these little gel-like squares that were also double-sided adhesive, and while they would definitely do some things the foam tape would not, they fell far short in sheer versatility.i must admit I prefer the 3/4"" or 1"" width, but this is the size generally found in most any type of store. No tool box, drawer or glovebox should be without a roll.",1
"The pen is everything it claims to be. But many of the reviews miss what I believe are the greatest selling points.Visual: It is stunningly cool to look at. The elegant curvy shape and smooth stainless steel finish - just a great, sophisticated looking thing - like a space alien dropped it and you were lucky enough to discover how things will be made by an advanced civilization.Tactile. The bullet shape feels good in you hands and fingers. If you ever fidgeted with car keys or coins in your pocket, they will need to step aside. It seems to emit positive energy into your fingers.Carry-ability: This is my favorite asset of the space pen. If you like having a pen on you, but don't want to carry the long thing we generally think of in a writing instrument, this is perfection. It is so short when folded, it will naturally ride deep in your pockets, or even in the little coin pocket you find in jeans, and you won't even know you have it with you. And the smooth shape means it won't mar other objects or your clothes. The way it seals, there is zero chance it will leak ink onto your clothes.I've had two for roughly 20 years, and besides a scratch or two, they're like new. They've taken a number of rides through the washer and dryer, have both been lost, then found numerous times to my delight.Bullet-style space pens are bomb-proof, waterproof, beautiful, can write wet or upside-down, have a fascinating historical legacy, will be the coolest pen at your meeting, and will pretty much last your lifetime if you can keep from losing them. And for well under $20 are the best writing tool investment you will ever make. Buy one!",1
I would never buy another fax machine from Panasonic.You can't get this one to move the paper when it is in fax mode. It holds very little paper and the film runs out very quickly. I'd take this back to the store if I had not purchased it on line. The is the worst fax machine I have ever purchased. Don't buy this one. I'd love to ship it back!!!,0
The calculator arrived sooner than I expected and it is like new. Thank you!,1
"Installation was a breeze. Sound quality is good. There are two important features lacking on this speakerphone. In the product description, I overlooked the fact there is NO mute button on this device. If I had realized this up front, I would not have ordered this speakerphone. The other lacking feature which I was aware of, is that there is NO external volume control. Mute and volume controls are both accessible thru Windows, but I find that method to be quite annoying after a while.",0
"I think this is a fantastic and easy-to-use system. I've used it for several years now for all sorts of labels (filing, addresses, etc) and find it incredibly useful. I like the fact that I can save files with commonly used text for the labels, and pull them up with ease. The bar code features are handy too.Noticed some reviewers stating problems with Mac OS. I'm running the P-touch software on an iMac (OX 10.6.8) and have had absolutely no problem installing the driver or printing with the unit.",1
"This is one of the classiest bulletin boards I have ever seen. The size is just right for me, and it works equally well with either pushpins or magnets. The little mightie magnets are fantastic with it. The perfect product for getting the small clutter off my desk and having it where I can find it.",1
"I like this hanger. It works reasonably well. The only gripe I have is that the design does not truly allow you to position the monitor at any height. It does not slide along a track. Instead, you choose which holes to use when setting it up and then it stays there. There are holes at several different levels -- so there is some choice, but it is limited. If you're looking for something that can slide up and down on the fly, this is not it. Of course, you could take it apart and use different holes -- but that definitely isn't a quick adjustment.",0
"When questions about product, there was good communication. Correct product pictured and described, but different model received. Which usually might not be a big deal, but I needed to weigh a certain volume. That wasn't possible on the model. Once I inquired about return and was instructed in how to do so, I did return for refund. When waiting for the refund, is when all communication broke down. I tried to communicate in multiple ways, including e-mail I had when we had communicated and also through Amazon, but I never heard anything back. I gave it time between all communication, but after a while I had to contact Amazon, and finally got it resolved and received refund.",0
"The product is exactly as portrayed in the photo. Seems very well made, and it doesn't look cheap at all. Plus it arrived exceptionally fast. I'm happy! Also, GO YANKEES! :)",1
"I ordered it, not realizing that it is just a flimsy piece of plastic. there is no wieght to it. It arrived creased and bent. It is NOT worth the money. It will not stick to the wall either.I would have been better off putting plastic wrap on my desk.It is not a good investment.",0
"I have just returned my non-working Microsoft Presenter 3000. (just as everybody else, laser pointer worked, timer worked, but no communication with the computer was achieved)The unit just didnt work out of the box. Besides having a real bad documentation, the USB key was not working.After reading a lot on the web (and wasting lot of time) I realized the USB key SHOULD TURN ON A GREEN LIGHT when the little button it has is pushed (and the key is plugged into your computer). Mine didnt turn on any light and was unable to send any signal to PC.RECOMENDATION:I guess its a good product if you have enough luck to get a working one. If you dont mind trying, buy one, otherwise buy another brand.",0
"Reeves, in my opinion, is not user friendly. There are so many wonderful paint-by-number companies that make it so much easier to follow, use better paint, better canisters, and a MUCH easier canvas in terms of lay out.Reeves shocks me! The only diagram is on the back of the box vs. a separate sheet. The paints are difficult to open without making a mess. But what really makes me crazy with them is that they don't supply any details so you have to rely on the picture on the box AND the way they set up the mixed colors is frustrating.Fortunately or unfortunately, their pictures are usually fabulous (if you can improvise on details on your own). Since they insist on using double numbers for mixed colors (i.e. 22/40) and they don't always fit in the space, they use an arrow-like line. That means that you can't go ahead and paint that space because then the space where it is pointing to has obliterated numbers unless you look at the back of the box top. And if you paint the 'arrowed' space, then you paint the arrow-like line and you see sets of numbers in the next space (that previously pointed there) and it gets so confusing.In other sets, particularly PaintWorks, the paints are easy to open/close, they are joined together so it's not all individual pots, the mixed colors are labeled with a letter and a LEGEND is supplied! They supply all of the details except in VERY few instances. And, if you call customer service, they actually know how to help you with those details with great suggestions.I try to avoid Reeves but once in a while someone requests one of them for a gift and I suffer through because the end result really is great.",0
I liked the combo phone/alarm/cd but found the product to be the worst quality of any home electronics I have ever purchased. Both the original and the replacement lost keypad functionality within a month of use making it impossible to dial out. Also both phones slowly lost all contrast on the caller id lcd so that you couldn't make out any display after a couple of months.Almost sure to break within a few weeks of light use.,0
Very good product especially for the price. Has been very accurate so far. Easy to use.,1
"When this was offered as a ""lightning deal"" it was much too good to pass up. One of Amazon's truly bargain deals.",1
"This is a great little unit. The USB receiver was recognized right away on all the computers I tried it on (several different varieties of laptop) without any device driver installation required, just as advertised. The wireless unit works flawlessly from all the way across the room and the laser pointer works just as it should also. All in all, excellent value for the money and I've been 100% satisfied. It even came with a spare battery.",1
"Not only is it waterproof and floats in the pool, but the teenagers in this house have yet to find a weakness! I recommend this product for any parent tired of replacing the home phone because the kids are more rugged then the phone. If someone spills a soda on it; no problem... leave it outside in the rain; no problem.. drop it in the tub; no problem!",1
"this is the BEST mouse pad ever, the mice feels like its hovering over the mouse pad.",1
"This phone is not Hearing Aid Compatible. Yoo bad I had to find that out after I bought it, because Amazon stuck me for the return shipping! No reason to buy from Amazon again - I will always shop Crutchfield.The speakerphone is cool, but the sound is like you are in a tunnel, or there is a rag over the mouthpiece - muffled. It's too big as well. Clumsy-ish.I'll end up sticking with Panasonic, the tinny sounding phone, unless I can find a Sony somewhere.",0
"The pencil itself is made of a metal grip and plastic barrel. mine came with 3 pieces of lead and a FREE extra pencil. I bought this from Humbe's and they really do give you a free pencil for buying one of their products. The free pencil i received was the ""EZ# 2 Mechanical Pencil, 0.7mm"". When i received the package i was wondering if it really was the pencil i ordered becues i felt two objects inside. Humbe's pleasantly surprised me with the free pencil and had my purchase shipped quickly. I just got the pencil so I'm not sure how long it will last but hopefully for the price i paid it lasts me a while. Overall the pencil and the purchase was clean and enjoyable. I would highly recommend buying any of your office supply needs from Humbe's.",1
"it worked fine until my coworkers droped it, and broke it. it still works but I have taped it, so when it needs staples I un-tape it and re-tape it.",1
PROBLEMS PROBLEMS PROBLEMS JUST GAVE ME PROBLEMS WITH MY PHONE AND ITS NOT CHEEP TO USE UNLESS YOU OWNA PAPER INK FACTORY,0
"I thought I had a winner until I used it to shred a CD (which it is advertised to do). After one CD the machine no longer works at all. As a paper shredder it worked great and I would recommend it, but unless my case is an exception, you might think twice about considering it a ""heavy-duty"" shredder.",0
Works great with up to 28 pages to 2 hole punch! Use this at work place and we love it!,1
"It wasn't clear when the boxes would ship, and the company didn't respond quickly to my email. When I cancelled as I needed to know immediately about shipment, the company responded in a very rude manner. And was rude several times in email - and I mean rude! I would never treat a customer in this manner. This is written by Deb.",0
